"sciname","localityID","aphiaID","Count","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","country","verbatimLocality","larva_other","adult","larva"
"lichina pygmaea","NW04",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","North Wales","Porth Swtan",NA,NA,NA
"lichina pygmaea","NW05",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","North Wales","Rhosneigr",NA,NA,NA
"lichina pygmaea","NW06",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","North Wales","Porth Oer",NA,NA,NA
"lichina pygmaea","SCH01",147720,6.02236781302845,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Scourie",NA,NA,NA
"lichina pygmaea","SCH02",147720,4.08746284125034,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Rispond",NA,NA,NA
"lichina pygmaea","SCH03",147720,7.01122725542325,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Skerray",NA,NA,NA
"lichina pygmaea","SCH04",147720,4.08746284125034,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Murkle Bay",NA,NA,NA
"lichina pygmaea","SCH05",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Portskerra",NA,NA,NA
"lichina pygmaea","SCH07",147720,5.04439411935845,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Sannick",NA,NA,NA
"lichina pygmaea","SCH08",147720,7.01122725542325,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","Scotland","Wick",NA,NA,NA
"lichina pygmaea","SW01",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","Aberystwyth",NA,NA,NA
"lichina pygmaea","SW02",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","Neyland",NA,NA,NA
"lichina pygmaea","SW03",147720,7.01122725542325,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","Broad Haven",NA,NA,NA
"lichina pygmaea","SW05",147720,6.02236781302845,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","West Angle",NA,NA,NA
"lichina pygmaea","SW06",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","Monkstone Point",NA,NA,NA
"lichina pygmaea","SW07",147720,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720","Lichina pygmaea","(Lightf.) C. Agardh, 1817","accepted",NA,220,"Species",147720,"Lichina pygmaea","(Lightf.) C. Agardh, 1817",147719,"Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichina","WoRMS (2024). Lichina pygmaea (Lightf.) C. Agardh, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=147720 on 2024-09-11","urn:lsid:marinespecies.org:taxname:147720",1,NA,NA,NA,NA,"exact","2016-12-06T06:51:20.140Z","South Wales","Dale Jetty",NA,NA,NA
"littorina littorea","CN01",140262,3.00043407747932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Southwest England","Lizard Point",NA,"benthos",NA
"littorina littorea","CN02",140262,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Southwest England","Sennen Cove",NA,"benthos",NA
"littorina littorea","CN03",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Southwest England","Looe",NA,"benthos",NA
"littorina littorea","CN04",140262,0,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Southwest England","St Ives",NA,"benthos",NA
"littorina littorea","CN05",140262,4.00004342727686,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Southwest England","Trevone",NA,"benthos",NA
"littorina littorea","NE01",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Northeast England","Filey Brigg",NA,"benthos",NA
"littorina littorea","NE02",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Northeast England","Scalby Mills",NA,"benthos",NA
"littorina littorea","NE03",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Northeast England","Rumbling Kern",NA,"benthos",NA
"littorina littorea","NE04",140262,3.00043407747932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Northeast England","Newton Point",NA,"benthos",NA
"littorina littorea","NE05",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Northeast England","Castlehead Rocks",NA,"benthos",NA
"littorina littorea","NW01",140262,4.00004342727686,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Little Orme",NA,"benthos",NA
"littorina littorea","NW02",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Great Orme East",NA,"benthos",NA
"littorina littorea","NW03",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Menai Bridge",NA,"benthos",NA
"littorina littorea","NW04",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Porth Swtan",NA,"benthos",NA
"littorina littorea","NW05",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Rhosneigr",NA,"benthos",NA
"littorina littorea","NW06",140262,4.00004342727686,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","North Wales","Porth Oer",NA,"benthos",NA
"littorina littorea","SCH01",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Scourie",NA,"benthos",NA
"littorina littorea","SCH02",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Rispond",NA,"benthos",NA
"littorina littorea","SCH03",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Skerray",NA,"benthos",NA
"littorina littorea","SCH04",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Murkle Bay",NA,"benthos",NA
"littorina littorea","SCH05",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Portskerra",NA,"benthos",NA
"littorina littorea","SCH07",140262,3.00043407747932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Sannick",NA,"benthos",NA
"littorina littorea","SCH08",140262,3.00043407747932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","Scotland","Wick",NA,"benthos",NA
"littorina littorea","SW01",140262,6.00000043429426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","South Wales","Aberystwyth",NA,"benthos",NA
"littorina littorea","SW02",140262,5.0000043429231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262","Littorina littorea","(Linnaeus, 1758)","accepted",NA,220,"Species",140262,"Littorina littorea","(Linnaeus, 1758)",138135,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2024). MolluscaBase. Littorina littorea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140262 on 2024-09-11","urn:lsid:marinespecies.org:taxname:140262",1,0,0,0,0,"exact","2022-09-11T08:02:20.157Z","South Wales","Neyland",NA,"benthos",NA
